"Leading.razor.protein","Gene.names","Protein.names","pVal","phase","peak.shape","period","t1.1.Hprop","t1.2.Hprop","t2.1.Hprop","t2.2.Hprop","t3.1.Hprop","t3.2.Hprop","t4.1.Hprop","t4.2.Hprop","t5.1.Hprop","t5.2.Hprop","t6.1.Hprop","t6.2.Hprop","t7.1.Hprop","t7.2.Hprop","t8.1.Hprop","t8.2.Hprop","Av_expr","Amplitude","CV"
"P42208","Sep-02","Septin-2",0.748934476454674,24,6,24,0.293947035077127,0.485125650070917,0.327906147394828,0.399750523179696,0.409206732381144,0.382867604774256,0.435048832860013,0.256084372517681,0.271329373379068,0.37828862142874,0.344382868589978,0.40633996671478,0.336567362093352,0.318643709556791,0.409788947514579,0.387127957647023,0.365150356573748,0.627251961910592,0.169767560190871
"P42225","Stat1","Signal transducer and activator of transcription 1",0.862219164721563,24,12,24,0.0620257784436889,0.0949888809641724,0.0889991732329224,0.0654467415877592,0.0680191535909361,0.0617270258398649,0.0699576811711584,0.0574020340572702,0.0489596615480865,0.0724166090520135,0.0665458222693064,0.0563376428871845,0.070086587158961,0.0753968940980939,0.0895960668407511,0.0766509200877592,0.0702847920518705,0.654895861143277,0.180119801923339
"P42227","Stat3","Signal transducer and activator of transcription 3",0.546765117594782,12,18,24,0.279905234945013,0.230023334759046,0.263715417673919,0.281266996313688,0.267618999612083,0.258963109114982,0.238886498082716,0.297627583130188,0.23592970236998,0.223973410063961,0.242240330503887,0.263376879592275,0.265991136469659,0.230432982198165,0.244700065169492,0.224254057700534,0.253056608606224,0.291058089618353,0.0885761931855215
"P42230","Stat5a;Stat5b","Signal transducer and activator of transcription 5A;Signal transducer and activator of transcription 5B",0.274075766865178,6,12,24,0.345210241326292,0.356148057343276,0.338549312691846,0.332316695182127,0.358793230316409,0.277079566003617,0.363730095085348,0.291612877467094,0.339555175748308,0.349451331308322,0.327069385270846,0.323750478743776,0.287132130836282,0.339852251479018,0.308471478919201,0.310638534765908,0.328085052655479,0.264109956794412,0.0805120924263691
"P42669","Pura","Transcriptional activator protein Pur-alpha",0.794178544086852,6,18,24,0.108854643078349,0.156975416118864,0.077542875228659,0.112708343678104,0.104589301793318,0.100761149942414,0.113889268418576,0.00284501915330495,0.0527814057872372,0.08894980660433,0.0960608543666103,0.0864378727789401,0.0901459459660863,0.0433794620434037,0.0994945379766704,0.0587626417488772,0.087136159042734,1.76884543292721,0.40359286123155
"P42859","Htt","Huntingtin",0.0559165957964263,6,18,24,0.179894695787832,0.186834859095617,0.156155468931791,0.152648984411485,0.178241169834704,0.144552083356944,0.142175385494505,0.119506947825354,0.15702756953315,0.113155273784727,0.136713449771631,0.151883434763067,0.144539768054267,0.156799641119552,0.126747083605793,0.107550998169597,0.147151675846251,0.538790064537617,0.156837736495963
"P42932","Cct8","T-complex protein 1 subunit theta",0.685392523699152,6,12,24,0.0251252356536959,0.0276063109561659,0.0207561492796644,0.0242392620698627,0.0210525637455831,0.0182060804145698,0.0232441919990199,0.0188720772634539,0.0165231726416868,0.0216020164250844,0.0190906140534679,0.0230540072863329,0.0219785274402684,0.0182468908239646,0.0204160250254578,0.021814972953,0.0213642561269549,0.518770148074367,0.134728147712521
"P43135","Nr2f2;Nr2f1","COUP transcription factor 2;COUP transcription factor 1",0.676678016636985,12,6,24,0.231798745393659,0.212896357417505,0.20111559009168,0.214614964705294,0.21716899748879,0.167533975786775,0.186795025664185,0.227630691989212,0.190077359543594,0.173733328801363,0.21674835275127,0.188787674051985,0.17808491718067,0.178252623583605,0.183399906273603,0.21490492702816,0.198971464859459,0.322984854397471,0.103061266843999
"P43247","Msh2","DNA mismatch repair protein Msh2",0.79988296709962,6,6,24,0.644427431772904,0.559789133044522,0.406876709744364,0.566328999328828,0.347297381629505,0.437624487095571,0.553634842057722,0.698291683103785,0.575445390354523,0.380440679225653,0.636441437440961,0.392118538865851,0.594254452676512,0.581600637378288,0.45247084070181,0.505693273135134,0.520795994847246,0.673957374762895,0.203248258273987
"P43275","Hist1h1a","Histone H1.1",0.0609999226870105,6,18,24,0.120545587500892,0.148456311166385,0.086247560945667,0.088262035643826,0.0881046803809621,0.0638204635724542,0.0692678703763316,0.0377073553917784,0.0497680008345397,0.0518096952451085,0.0473789301498633,0.0580223310075044,0.0399283061118697,0.0481774150038396,0.0307266773001234,0.0394962829097852,0.0667324689713081,1.76420317846894,0.486269829966785
"P43276","Hist1h1b","Histone H1.5",0.742325844468593,6,18,24,0.0192182932919292,0.0236153625571202,0.00166142500772088,0.0155926717398975,0.0102255059757553,0.00864762081134079,0.0170825099812271,0.0082316805620151,0.0129995132469255,0.00781731414837734,0.00493450939297572,0.0121284959951122,0.00901775254608757,0.012137613331096,0.00707635621822871,0.00822173675678683,0.0111630225976622,1.96666604921116,0.499243784224148
"P43277","Hist1h1c;Hist1h1d","Histone H1.2;Histone H1.3",0.752344151799718,6,6,24,0.190000380217764,0.201425271254283,0.0935189655274057,0.14563143067403,0.121724056900055,0.129710821043477,0.125826204448155,0.156397102336985,0.0948632470064711,0.123932270947239,0.0842663723117707,0.123003093908267,0.104910194167234,0.107615783609075,0.0868294224677844,0.107147667455016,0.124800142767188,0.93877215478086,0.274122622606916
"P43406","Itgav","Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain",1,6,18,24,0.0436160622561361,0.0654295598825253,0.079650593575567,0.0560214134000405,0.0315032546538793,0.0581156941920119,0.037106354059286,0.0733147550241232,0.0403013402333294,0.0609307205570467,0.0206899202331428,0.053692339576342,0.0779316122290882,0.0408306109803281,0.0188626239407469,0.0703574737673059,0.0517721455350562,1.17414430108289,0.373085299646097
"P45376","Akr1b1","Aldose reductase",0.0255585911246088,6,18,24,0.126615810544346,0.133103691927221,0.142077922077922,0.132573912956167,0.154472751169927,0.0895907683763409,0.0993275427290558,0.104639314872377,0.149333988695011,0.13546663202917,0.113265362460202,0.108493723000791,0.121794182482929,0.0745357058609763,0.112366392977888,0.0707645456002565,0.116776390485036,0.716824738476541,0.213240213335833
"P45481","Ep300;Crebbp","Histone acetyltransferase p300;CREB-binding protein",0.101278271120479,18,12,24,0.254799556870336,0.126147729782602,0.140498225443792,0.197444571242256,0.178517256425707,0.151472282290172,0.0964274935035298,0.127022916775919,0.110608434665549,0.105761492854053,0.131017919822649,0.159597035622124,0.217423208191126,0.197946179367002,0.144546955012908,0.183346866616645,0.157661132780398,1.00450923175465,0.279440003562656
"P45591","Cfl2","Cofilin-2",0.853430522236473,12,6,24,0.230759790385725,0.210183978490836,0.0770028662622451,0.237824411303756,0.225996935381396,0.151336517021296,0.217279328793129,0.298926381594199,0.174873702326098,0.160651241105861,0.176434648176777,0.248787872139707,0.173135630178805,0.168330708075459,0.12802164819773,0.156657934948701,0.189762724648858,1.16947896770879,0.282018198803333
"P46061","Rangap1","Ran GTPase-activating protein 1",0.676678016636985,12,6,24,0.0512471383057648,0.0635449785787064,0.050359521753565,0.0521371171819853,0.030100967835017,0.0367112092695283,0.0459458772129152,0.0403860684126501,0.0287899583762242,0.0253327399101204,0.0316924377284473,0.0279507973051242,0.02501656794998,0.0311033439149501,0.0258210308712863,0.0361145694595508,0.0376408952541135,1.0235784874037,0.311753635723143
"P46471","Psmc2","26S protease regulatory subunit 7",0.842280172970011,6,18,24,0.450495268273384,0.362920301996143,0.432368759252225,0.396464652677946,0.366161881076518,0.394190068405274,0.367887306394725,0.378443136637873,0.480002514754413,0.403972988545507,0.450913415387443,0.314381668597784,0.414802695326979,0.411319821443948,0.412542073920745,0.365720373957707,0.400161682915538,0.413884820130533,0.103394391730958
"P46664","Adss","Adenylosuccinate synthetase isozyme 2",0.206405513307332,6,12,24,0.192335254459564,0.185267106683418,0.239967804990227,0.189666485180997,0.122020071724084,0.129252406179871,0.22614407654294,0.187805468872455,0.262169027622034,0.189628218903243,0.12380452011612,0.187254605859257,0.226070796856458,0.184312307821868,0.184974874371859,0.181332911494853,0.188250371104953,0.744481697833224,0.20859719811795
"P46935","Nedd4","E3 ubiquitin-protein ligase NEDD4",0.341223288618683,18,6,24,0.184009077952277,0.225120573472891,0.220131256861909,0.193743189565786,0.197552965467558,0.190103326329505,0.181397871448736,0.192210644113207,0.182663204834136,0.199427666557061,0.179664605947203,0.194688334163533,0.208433226663688,0.206149029600661,0.176355377668465,0.186188943485414,0.194864955883252,0.250251234673731,0.0728311170381876
"P47199","Cryz","Quinone oxidoreductase",0.494883896312395,12,12,24,0.10817945087264,0.0978406880927081,0.13670159692111,0.156840216497683,0.103373260451972,0.127545085442824,0.142414670041072,0.109071906629561,0.0977423330646225,0.135692549856053,0.101766751599198,0.120228608443938,0.129650741793198,0.106751242530314,0.0715126323483027,0.0882661457346965,0.114598617519993,0.744577779347938,0.194551343711073
"P47713","Pla2g4a","Cytosolic phospholipase A2;Phospholipase A2;Lysophospholipase",0.107053423200919,12,12,24,0.224021620114252,0.200677748913494,0.199889258028793,0.214460026520024,0.188274407498691,0.221869222308034,0.198075962056716,0.163413248860931,0.197395769923005,0.184889448876272,0.194139493189928,0.203246628931408,0.186324176727046,0.196819263261743,0.1871601504007,0.179140338202941,0.196237297738374,0.30885245542937,0.0788927922210668
"P47738","Aldh2","Aldehyde dehydrogenase, mitochondrial",0.107053423200919,12,12,24,0.0714373479493845,0.0830514918844844,0.0979749903514983,0.0912809167457259,0.0721938978979444,0.0797952263743819,0.0670277943680037,0.0426625804582277,0.0647023426594572,0.0696248619138125,0.05885685124067,0.0709844116961701,0.0549886388433442,0.085695551920549,0.0630603064004883,0.0690467911794326,0.0713990001177234,0.774694460735738,0.194997798855005
"P47753","Capza1","F-actin-capping protein subunit alpha-1",0.342696261849576,12,6,24,0.0272544722025304,0.0332410591682874,0.0375886693839746,0.0359719343408831,0.0338356213642488,0.0234739227519316,0.0282938474608499,0.0279120264740327,0.0299625812686205,0.0203995868956165,0.0207081236941061,0.0350853881538569,0.0265353528793697,0.0248179531742561,0.0180104583686191,0.0314000343338627,0.0284056894946904,0.68923554976601,0.208098981325727
"P47754","Capza2","F-actin-capping protein subunit alpha-2",0.769244719120214,12,18,24,0.174983121688055,0.192299885755421,0.192056706803731,0.157934564852312,0.175669198808548,0.187517548795926,0.185284418110632,0.21365400430394,0.172311606514991,0.202524055542372,0.187201525723275,0.206919846161497,0.175719241265837,0.226880181141114,0.175561234873562,0.182152951218693,0.188041880722494,0.366650322916891,0.0930581899265805
"P47757-2","Capzb","F-actin-capping protein subunit beta",0.494883896312395,6,18,24,0.0678757055502302,0.0630413486715522,0.0532159645996266,0.0751364686813334,0.0470486553333567,0.0559962113106959,0.064686128206337,0.0281765894089262,0.0675989839702654,0.0586357433722835,0.0636822051595078,0.0621060975321203,0.0768029214175603,0.0584050933631292,0.0583696193066196,0.0627740268377934,0.0602219851700836,0.807451495849893,0.188692531399311
"P47856","Gfpt1","Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1",0.0559165957964263,6,18,24,0.219257327511446,0.236441857284686,0.214017632929359,0.193022651506509,0.196259382305894,0.207874342732368,0.197805987692126,0.147557027929932,0.260477253484646,0.196595881117402,0.168604083565837,0.18685642369818,0.151141228397255,0.196750279331726,0.180325972353354,0.169509590869263,0.195156057669374,0.578615016634632,0.150510934149227
"P47857","Pfkm","ATP-dependent 6-phosphofructokinase, muscle type",0.0700731211262206,6,18,24,0.338721413755889,0.338760687505862,0.25885008241856,0.340134086266971,0.276842123995078,0.238703673727944,0.287727191995737,0.245666918765924,0.282087937022534,0.28483467145745,0.253625973759738,0.253461704707918,0.281162751326967,0.261550477678714,0.240261554373369,0.233559653475568,0.275996931389639,0.386143542447385,0.129517381590075
"P47911","Rpl6","60S ribosomal protein L6",0.80046813160152,12,18,24,0.0297986770093747,0.0362462698451269,0.0347811685839855,0.0373982535819659,0.0385620602161883,0.0269958934913076,0.0462470577979252,0.0155905912651491,0.0306769690275214,0.0219596031190039,0.0314204728096799,0.0288461785249469,0.0370648321420391,0.027258725181014,0.0239973512597842,0.0312662647631964,0.0311318980386381,0.984728476713116,0.236566971532428
"P47934","Crat","Carnitine O-acetyltransferase",0.0279582978982131,6,12,24,0.268192555558104,0.231588378719779,0.203385661709123,0.220893952673094,0.170237247274122,0.212209402445325,0.211155962108142,0.184286307269237,0.222515949384935,0.222998983149332,0.144644851727866,0.175433828425444,0.181866706797751,0.201391786125528,0.17185618729097,0.175752310244057,0.199900629431426,0.618045596863016,0.152372387153133
"P47955","Rplp1","60S acidic ribosomal protein P1",0.887220330560502,18,12,24,0.551867791358237,0.611838857880548,0.506469404970476,0.607629877113237,0.832739237729641,0.658943604261342,0.659684435989197,0.665111146145357,0.444476420015108,0.692630605125779,0.521907141611947,0.793636944253461,0.412227172326008,0.822923648772165,0.589084589418803,0.457573227614272,0.614296506536599,0.684542498498776,0.21231441147111
"P47962","Rpl5","60S ribosomal protein L5",0.413768784442628,12,12,24,0.0251275731995503,0.033939588418437,0.0205513184932824,0.0261665111089037,0.0224020991625807,0.0157252187543038,0.0202956756604148,0.0235512674206702,0.0183870534477281,0.019184661484625,0.0203173294915728,0.0233999400264974,0.0223351852244726,0.0196172730936389,0.0193562303077397,0.0155904930624591,0.0216217136473048,0.848642048234006,0.204750284872292
"P47963","Rpl13","60S ribosomal protein L13",0.833768085609425,6,12,24,0.0132632039345017,0.0145952441234193,0.00777238338498973,0.0123574963779943,0.0105654212475303,0.0101773954182059,0.0132368589013609,0.013964013331121,0.00819569807481531,0.00880653055862162,0.00965786803010375,0.0122809686705859,0.0089637823302569,0.00872784694862991,0.0086150555638331,0.00752567393320036,0.0105440900518231,0.670477030779586,0.225527965659885
"P47968","Rpia","Ribose-5-phosphate isomerase",0.683150401020304,6,18,24,0.06387208764543,0.0258367654736354,0.0344678813644041,0.0404044186481932,0.0506798216303569,0.0477135926338013,0.0458708966414338,0.0127065490393192,0.0417998240119559,0.0409230916739576,0.0182583705657198,0.0352177084177501,0.0194227100934053,0.023995971184573,0.0107822089826075,0.0331846808999576,0.0340710361816563,1.55821144915475,0.433426963366123
"P48036","Anxa5","Annexin A5",0.0514913495739208,12,12,24,0.024015014404627,0.0183557910966035,0.025880249673613,0.0223690165454807,0.0272667733086665,0.0126364176490822,0.0247868788663724,0.00122572091586058,0.0213203179472877,0.0246308087205814,0.018626625291604,0.029276966563331,0.0159737658546471,0.0175376967640967,0.0107253912859108,0.0152740935137023,0.0193688455250917,1.44826626920696,0.371543947865256
"P48678","Lmna","Prelamin-A/C;Lamin-A/C",0.833768085609425,12,6,24,0.22190387835998,0.250244276141982,0.245538243494222,0.197477250805073,0.231518212120261,0.190520041705089,0.216922043315326,0.177425495186682,0.115111856920107,0.116958589624042,0.120243639861955,0.125565496603334,0.119489330304873,0.113479573428449,0.114118562608293,0.140597343696581,0.168569614636016,0.811324763415059,0.314030052228573
"P48725","Pcnt","Pericentrin",0.833768085609425,6,12,24,0.11098355757823,0.123842640543904,0.100772477259915,0.0989829123717679,0.0764869580399369,0.0822187766128065,0.0911337273541808,0.0939067322530864,0.0747176303722412,0.069842468049754,0.0898334277424901,0.0713751147664936,0.08245434623813,0.0999271181929032,0.0877704636611072,0.0925860254833028,0.0904271485325156,0.59716770207271,0.161346961894637
"P48962","Slc25a4","ADP/ATP translocase 1",0.681077199958862,6,18,24,0.512800735221715,0.379729710882693,0.307975644591445,0.481906998196989,0.506756384093541,0.476129612961296,0.414137033824805,0.459708583568931,0.482761832321758,0.389371558430207,0.429519207142272,0.450122217561723,0.377491755344006,0.424738540557893,0.435183372241886,0.383296845860699,0.431976877050116,0.474157533683237,0.128043526035928
"P49025","Cit","Citron Rho-interacting kinase",0.0770804332388426,6,18,24,0.226378256900063,0.241438170586323,0.140949292541187,0.166696991427012,0.135283758818509,0.10047836275708,0.10183602278899,0.0979324612010729,0.111103461069897,0.113661085707229,0.094508248643587,0.0981224789573084,0.119637053923177,0.148420889911484,0.0970678964043389,0.0776134035519916,0.129445489699328,1.26558883909249,0.362705288262305
"P49135","Ercc3","TFIIH basal transcription factor complex helicase XPB subunit",1,6,18,24,0.11403331623617,0.109834556162305,0.0884114443886083,0.104426505962215,0.09220634763305,0.0831237567278571,0.0988843038361608,0.071866010566834,0.0115485957760852,0.0564786220695055,0.0583056452164939,0.0625092177699835,0.0523890969292597,0.0721567000131542,0.0679795837894627,0.0629266972101122,0.0754425250179536,1.35844764521993,0.346332920140911
"P49312","Hnrnpa1","Heterogeneous nuclear ribonucleoprotein A1;Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed",0.727996998746281,6,12,24,0.0685425363023035,0.0802457405027552,0.0500715861885918,0.0625766471674551,0.0567841445566935,0.0520162363169748,0.063513225706121,0.0659124940079094,0.0500781017091029,0.0442203891001601,0.0417930368779072,0.0698885391206659,0.0623727434299325,0.0535520722328795,0.0502458817118898,0.0411381034538716,0.0570594673990759,0.685383843059092,0.194418006646411
"P49586","Pcyt1a","Choline-phosphate cytidylyltransferase A",0.0770804332388426,18,6,24,0.250992310630595,0.269253582006682,0.242175813071053,0.28183879545195,0.216275079553786,0.282574508257451,0.20160903685966,0.19938131911186,0.208375459009531,0.223505859320993,0.177910436319907,0.226622403713388,0.239244681459541,0.260565307478791,0.151075164133506,0.212635666358717,0.227752213921088,0.577378993863511,0.161194747345631
"P49615","Cdk5","Cyclin-dependent-like kinase 5",0.827964021487027,24,18,24,0.136975320637388,0.111327300427688,0.162648696161735,0.131280652474326,0.106909893849769,0.152827623904084,0.134206165428386,0.210274781928064,0.124385390454732,0.134447448494155,0.113018347418663,0.15443942814146,0.100119364075075,0.137353381582231,0.145940760283008,0.12163501698502,0.136111848265361,0.809300727723804,0.195222873758206
"P49717","Mcm4","DNA replication licensing factor MCM4",0.114262076323085,6,18,24,0.463257579333982,0.468902126809287,0.465650478892631,0.39852498213668,0.365812480699818,0.341954504490225,0.35678932848494,0.208991738744733,0.344954157345852,0.331921202413006,0.299711738195193,0.344152958082134,0.288135656721954,0.38074716080943,0.293941014539881,0.307510912942223,0.353809876290123,0.734604671836318,0.200310919589031
"P49718","Mcm5","DNA replication licensing factor MCM5",0.494883896312395,12,12,24,0.142626992189484,0.150382920171232,0.0794477153537485,0.109049918744142,0.105708423258282,0.0800794430164184,0.0710582572696718,0.0484495132817207,0.0544159581812304,0.0517692415734141,0.0572508724810214,0.0641651013697892,0.0570792982913728,0.0594493431863656,0.0487333088539067,0.0605402213076917,0.0775129080330932,1.31505073769123,0.419780357439977
"P49962","Srp9","Signal recognition particle 9 kDa protein",0.901630160090503,6,18,24,0.563258085292486,0.646419729725468,0.597228245267922,0.605902069316704,0.619504370314597,0.603337358221659,0.565570335127643,0.417699419434861,0.63864232886598,0.568273016935492,0.48680936613709,0.555951277671826,0.511570551048757,0.626567259195234,0.585745397688141,0.561642898669676,0.572132606807096,0.399768004076936,0.104271473093191
"P50431","Shmt1","Serine hydroxymethyltransferase, cytosolic",0.0749924445975666,6,18,24,0.17008766060716,0.173282803689511,0.121910119902789,0.132597655428655,0.0990442155951135,0.0802132159925774,0.100071481840209,0.107543103996581,0.0994437110005303,0.127022760163136,0.105457595947537,0.117101286819005,0.0853030429577661,0.169289614387302,0.0754253043599944,0.108883557992537,0.117042320667525,0.83608645805558,0.264542071053567
"P50518","Atp6v1e1","V-type proton ATPase subunit E 1",0.274075766865178,6,12,24,0.0243078831855802,0.027829370037414,0.0232513096117966,0.0227733883817082,0.0209710918058551,0.0185772669093896,0.0290043023503024,0.015365508061325,0.0281492804041465,0.0252379611640907,0.027781188170805,0.0278686172027809,0.0273273145400109,0.0254495480943742,0.0232839892016364,0.0219101206127589,0.0243180087333734,0.560851607486261,0.157287069979683
"P50540","Mxi1","Max-interacting protein 1",0.879416866581165,12,12,24,0.539723749653593,0.662645411460577,0.558398256428606,0.653255130110349,0.543309209592734,0.591186968654682,0.475379724478983,0.543258026159334,0.555116777614803,0.561343653918766,0.595823873152939,0.442456866804693,0.532775158892094,0.62398072411388,0.65233154751307,0.495527977222085,0.564157065985699,0.390296528983766,0.112761832647616
"P50544","Acadvl","Very long-chain specific acyl-CoA dehydrogenase, mitochondrial",0.149984889195133,6,12,24,0.273406949259946,0.262737948205219,0.178706999009031,0.260480497658289,0.175745456161401,0.177460416815372,0.231138672714013,0.219701897190104,0.23266146530978,0.185169208055549,0.163672727652508,0.184159061809344,0.209799822909381,0.190603327274848,0.176412713350729,0.174008106698959,0.205991579379655,0.532712171720337,0.175433919238688
"P50580","Pa2g4","Proliferation-associated protein 2G4",0.816009003761156,6,18,24,0.0929197118104615,0.0984460037399467,0.0772107232533155,0.0873020189280117,0.0767901629784776,0.0620099546880264,0.0630373053562921,0.0635536851964375,0.0670427071062183,0.0605029839103583,0.0577871464255268,0.0706880094988353,0.067218437650453,0.066900198335754,0.0749226876340106,0.0675852525074212,0.0721198118137217,0.563768211423481,0.16444888540795
"P50615","Btg3","Protein BTG3",0.833768085609425,12,6,24,0.397010907511132,0.383599899532143,0.397643024591075,0.362934739364738,0.360537774703682,0.384371408554241,0.361513588986736,0.364411228257485,0.370488215000145,0.356959150523403,0.394634720444045,0.344630849931203,0.345467439104793,0.377272910019261,0.388245962250579,0.371166519696176,0.372555521154427,0.142293354009638,0.0461448137571741
"P51125","Cast","Calpastatin",0.285472464642976,24,18,24,0.0253818181055361,0.0250220798159673,0.0171729331152294,0.0293991332526451,0.0202361155551149,0.0176583610357132,0.0223056812539563,0.0254409473561256,0.0207607342669106,0.0308903694730466,0.0178966856385068,0.0319455232626757,0.0229208825430654,0.0189886769586091,0.0213274297382172,0.0337840946640622,0.0238207166272113,0.697340966218339,0.223465001010863
"P51150","Rab7a","Ras-related protein Rab-7a",0.80046813160152,24,12,24,0.0292466935308157,0.0194318869797445,0.0172787685830975,0.0382516757112583,0.0252827041452019,0.0229249771711443,0.0235554856606447,0.0450765628152966,0.0227426557899634,0.0286900011085246,0.0233412512527477,0.0183460224754257,0.0215527306421795,0.0211959487457007,0.0182578983392291,0.033225944183519,0.0255250754459058,1.08903867066367,0.302554426834962
"P51174","Acadl","Long-chain specific acyl-CoA dehydrogenase, mitochondrial",0.692265842639357,12,12,24,0.248732407714543,0.322438284374569,0.335457575842461,0.428376623376623,0.224723340040241,0.360794150937624,0.308659967783999,0.0766071109213737,0.237043552930581,0.419535439918829,0.191956528956717,0.319142694928085,0.196068149336295,0.340015078273981,0.267617618738384,0.267756035094032,0.284057784948021,1.23837307440674,0.316090848227031
"P51410","Rpl9","60S ribosomal protein L9",0.310144090958618,24,18,24,0.0879955346159024,0.0808293721232466,0.0465764749992399,0.0853368741668294,0.0673012826755534,0.0574304432756996,0.0686006850637328,0.0899581528815125,0.0627450744856392,0.0520166789717361,0.056842049384583,0.063301399976498,0.0535647839965679,0.051111391983928,0.0568793255888372,0.0663815079597676,0.0654294395093296,0.6630299481029,0.211131794281813
"P51612","Xpc","DNA repair protein complementing XP-C cells homolog",0.153143826368685,24,6,24,0.392189506730724,0.24655067043877,0.279775909407279,0.214455022343112,0.298319327731092,0.301687351833775,0.397460565166118,0.487348206721265,0.142234449085187,0.286457580575228,0.309234046494397,0.335735613963947,0.342802784624033,0.295957723903025,0.330368213919888,0.297022865619725,0.309849989909848,1.11380916209321,0.251857574546701
"P51660","Hsd17b4","Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2",0.0324404312730058,12,6,24,0.210600028973191,0.169840701413621,0.170723324539554,0.177197266084588,0.129048582502055,0.163235135941154,0.148340289359208,0.143906040576134,0.165802782607963,0.160109023137973,0.14389427583502,0.171638674432056,0.154780463958726,0.13930327472889,0.149137447853659,0.149222203909151,0.159173719740809,0.512342405542388,0.120722424454987
"P51807","Dynlt1","Dynein light chain Tctex-type 1",0.791501589073402,12,12,24,0.0992921900499767,0.0865553879039356,0.0935041040832754,0.0906043622009211,0.0678480623789871,0.0751089978669757,0.0936653675936324,0.0905503112639874,0.0762464081002058,0.0628739437054095,0.0772171041034633,0.0856240165734617,0.0992639987991313,0.0734379366179122,0.0628723714592264,0.0672702114719772,0.0813709233857799,0.447577796531616,0.154340989523015
"P51859","Hdgf","Hepatoma-derived growth factor",0.742325844468593,6,18,24,0.304106127605812,0.322067907011567,0.30551076616854,0.321380017649725,0.315765561108587,0.264549528236244,0.272557879887446,0.285680422879086,0.358682899621103,0.260373639057667,0.263691737998766,0.233479919620235,0.284136362881944,0.335396750770517,0.25520321452688,0.258505066911901,0.290067987621001,0.43163322167235,0.118980848145887
"P51949","Mnat1","CDK-activating kinase assembly factor MAT1",0.688143914051891,24,6,24,0.0758235583339187,0.051243509155507,0.0742411312934292,0.0929770302173554,0.0696840856281208,0.0628965748345439,0.0498593078935677,0.0825979072157114,0.0516714781808293,0.0507257259468007,0.0466573597691053,0.0791156152886918,0.0547092820960067,0.0963624481092982,0.0815862016640955,0.0744431745323781,0.06841214938496,0.726553525756059,0.236432703472095
"P51954","Nek1","Serine/threonine-protein kinase Nek1",0.0363286310876085,12,6,24,0.348189939923297,0.427184266076301,0.368343038644786,0.390095283610622,0.341089742850221,0.322927168744033,0.369486227778863,0.261131535947712,0.336213911234254,0.358220024721879,0.358346814644771,0.357277685475944,0.303974821056906,0.320674503538005,0.327950654931042,0.364494076883457,0.347224981003881,0.478228063109126,0.107568938188038
"P52293","Kpna2","Importin subunit alpha-1",0.0281144502370696,6,6,24,0.238971150564665,0.242390118246215,0.172698303083241,0.169462019583782,0.141346106970294,0.141013700635356,0.182934189263228,0.158122439725906,0.21485002640642,0.186444287772221,0.135219860688318,0.15341323924681,0.180554391235041,0.215601448871539,0.165152640251624,0.158349136318396,0.178532691178941,0.600283661497499,0.188156788505822
"P52332","Jak1","Tyrosine-protein kinase JAK1",0.0468103177944734,12,12,24,0.230186936081122,0.17975444525864,0.261857738162942,0.24155126937026,0.225544275160943,0.243174450410293,0.211059044048735,0.201125321971243,0.247771467258435,0.241668142376483,0.214905982905983,0.2716655179647,0.200217644302707,0.228870259159244,0.205096757610252,0.21996359019488,0.226525802639804,0.40574217874953,0.107474825594916
"P52431","Pold1","DNA polymerase delta catalytic subunit",0.692265842639357,6,18,24,0.0770460805826603,0.122706295404862,0.0742440844611603,0.0703718793464364,0.0618292113859076,0.0489228110158538,0.0487682986185997,0.0359076403010389,0.0431296662841703,0.0442847528321762,0.0338250669764854,0.063999226595449,0.0449948987736235,0.0534220140947771,0.0620120080948423,0.0544782004880626,0.0587463834535066,1.51296510871549,0.364460007310494
"P52479","Usp10","Ubiquitin carboxyl-terminal hydrolase 10",0.652807203008925,6,18,24,0.104731108733345,0.100372361289895,0.0842955664862796,0.0774370087555837,0.0778308630609173,0.0631227580041348,0.066906827811172,0.0713218379169492,0.077080746667905,0.074889934534756,0.061878798505638,0.0590690075326427,0.0821198573260548,0.0818219105600411,0.0620615465864266,0.0661055417818022,0.0756903547220964,0.603275032444419,0.174427353414354
"P52480","Pkm","Pyruvate kinase PKM",0.901630160090503,6,18,24,0.0677441182738649,0.0575918062682269,0.0436387323206486,0.0647072198796689,0.0607377353929415,0.0537400827824697,0.0507477397435774,0.0595735785887929,0.060028075884672,0.0482335332512493,0.053248083992623,0.0495746080266194,0.0459647117278071,0.0500780953250441,0.04585880890122,0.0445781429147822,0.053502817079638,0.450544238022754,0.139174173518099
"P53349","Map3k1","Mitogen-activated protein kinase kinase kinase 1",0.312788014567127,6,6,24,0.572722955980373,0.453325031699966,0.521493089214295,0.463679910189177,0.485665560339758,0.513977746870654,0.473373969448389,0.528855455744708,0.534369012326992,0.537981343865302,0.445030942305462,0.510206806820516,0.525262938315891,0.497760663464349,0.5798601356409,0.505286482823214,0.509303252815622,0.264732637363007,0.076220820625277
